feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,label
499,1,0,0,0,0,0,0,0,0,0
471,1,2,3,0,4,4,3,8,2,1
472,6,4,2,4,2,1,2,3,2,1
452,3,1,4,1,8,7,6,1,5,1
461,2,1,1,1,1,8,7,8,4,1
395,9,8,7,11,10,21,9,8,7,1
481,5,4,4,1,2,1,1,0,0,0
307,27,29,26,9,24,14,14,16,21,1
472,2,1,2,3,2,1,10,2,3,1
495,1,1,2,0,1,0,0,0,0,0
423,27,16,7,5,6,7,2,4,1,1
371,7,5,2,5,11,19,24,22,23,1
429,3,3,8,5,8,11,12,9,9,1
485,5,1,0,3,1,2,2,1,0,0
475,5,6,3,1,4,2,1,1,1,1
383,27,25,16,9,8,8,7,9,3,1
484,1,2,1,2,3,3,3,1,0,0
440,4,9,4,4,4,12,9,3,3,1
480,10,5,3,1,1,0,0,0,0,1
445,8,3,2,7,5,6,7,3,4,1
474,1,1,4,2,6,2,4,1,2,1
445,12,11,4,5,7,6,5,3,2,1
266,19,20,27,26,39,34,38,21,6,1
457,11,4,2,4,1,1,8,2,2,1
499,1,0,0,0,0,0,0,0,0,0
424,3,6,10,6,7,15,15,5,5,1
430,19,21,10,8,4,1,1,1,3,1
359,2,5,8,13,9,14,21,29,13,1
438,6,6,6,5,10,9,7,6,2,1
466,5,1,2,3,2,3,4,4,5,1
500,0,0,0,0,0,0,0,0,0,0
409,3,12,5,8,6,16,17,7,5,1
427,2,4,1,1,9,15,9,12,10,1
428,2,1,0,6,8,11,18,10,9,1
478,3,1,0,1,1,4,3,4,5,1
418,7,8,12,4,12,8,8,8,9,1
500,0,0,0,0,0,0,0,0,0,0
442,13,4,3,5,5,6,9,4,7,1
500,0,0,0,0,0,0,0,0,0,0
451,8,5,7,4,10,4,3,3,3,1
470,2,4,4,3,0,8,3,2,1,1
461,2,2,0,5,2,5,7,4,6,1
321,84,37,21,16,8,6,4,1,0,1
464,29,5,1,1,0,0,0,0,0,1
300,59,42,24,26,18,9,3,8,5,1
428,46,12,9,3,0,1,0,0,0,1
322,83,26,18,13,16,9,5,4,2,1
497,2,0,1,0,0,0,0,0,0,0
335,69,30,23,13,11,10,1,5,1,1
465,33,2,0,0,0,0,0,0,0,1
362,54,31,12,17,6,5,3,4,1,1
484,15,1,0,0,0,0,0,0,0,0
274,84,41,42,16,12,10,9,6,5,1
463,23,7,2,0,2,1,0,1,1,1
344,72,38,15,11,9,4,3,2,1,1
394,92,12,2,0,0,0,0,0,0,1
285,98,36,32,17,13,5,2,3,5,1
438,54,7,1,0,0,0,0,0,0,1
312,74,44,28,16,8,10,4,1,1,1
457,39,2,0,0,2,0,0,0,0,1
327,58,27,19,13,15,14,10,4,6,1
390,94,13,3,0,0,0,0,0,0,1
299,90,38,17,19,13,10,5,3,4,1
402,80,14,2,2,0,0,0,0,0,1
330,57,37,24,21,7,6,8,2,3,1
324,139,30,5,1,1,0,0,0,0,1
273,90,43,36,18,12,11,8,4,2,1
470,22,3,2,0,1,1,0,0,1,1
289,75,39,26,21,21,6,5,5,3,1
475,22,1,1,1,0,0,0,0,0,1
300,66,42,22,23,20,10,5,3,3,1
478,16,2,3,1,0,0,0,0,0,1
311,93,31,28,10,10,7,4,4,2,1
409,76,12,3,0,0,0,0,0,0,1
295,76,41,35,17,12,6,7,5,2,1
479,19,1,0,1,0,0,0,0,0,1
336,91,22,21,8,9,5,2,1,1,1
410,77,12,0,0,0,0,1,0,0,1
265,87,55,18,26,19,10,3,2,6,1
398,86,11,4,1,0,0,0,0,0,1
336,81,33,18,10,6,5,3,4,2,1
348,107,26,13,2,2,0,2,0,0,1
267,92,48,36,26,9,11,4,2,2,1
407,75,12,5,1,0,0,0,0,0,1
282,76,37,36,11,24,12,7,9,3,1
433,41,15,6,3,1,1,0,0,0,1
306,69,49,24,15,10,10,7,4,3,1
423,44,10,6,7,2,3,2,1,1,1
311,92,34,24,18,7,5,2,3,2,1
145,188,83,49,23,5,7,0,0,0,1
263,85,56,27,26,14,6,8,6,5,1
441,32,12,3,6,2,1,1,0,1,1
302,79,47,28,7,16,5,8,3,2,1
432,59,7,0,2,0,0,0,0,0,1
307,77,39,21,18,19,5,6,6,2,1
447,34,9,2,3,3,1,1,0,0,1
322,61,38,25,15,11,14,5,4,1,1
357,99,23,7,7,4,0,2,1,0,1
447,42,7,3,1,0,0,0,0,0,1
321,58,52,19,20,12,6,5,4,2,1
473,21,3,1,1,1,0,0,0,0,1
347,54,38,25,15,8,7,4,1,1,1
483,14,3,0,0,0,0,0,0,0,0
347,49,29,24,18,10,11,2,4,2,1
462,31,7,0,0,0,0,0,0,0,1
352,48,24,24,22,7,6,6,7,3,1
409,71,13,4,2,1,0,0,0,0,1
309,76,32,28,11,12,8,13,5,4,1
494,6,0,0,0,0,0,0,0,0,0
351,50,30,18,13,21,9,3,4,1,1
470,15,6,2,3,1,0,3,0,0,1
354,48,15,34,13,23,1,5,4,2,1
322,114,29,17,8,2,7,1,0,0,1
388,44,20,10,7,15,5,2,6,2,1
457,40,3,0,0,0,0,0,0,0,1
378,46,29,12,11,12,7,3,1,1,1
347,113,30,9,1,0,0,0,0,0,1
352,63,28,16,11,14,6,4,1,3,1
458,41,1,0,0,0,0,0,0,0,1
346,49,35,22,13,14,8,8,2,1,1
364,98,24,11,2,0,1,0,0,0,1
339,50,33,26,17,12,11,5,3,2,1
357,85,33,20,4,1,0,0,0,0,1
350,47,29,17,20,8,16,8,2,2,1
431,49,13,4,2,1,0,0,0,0,1
341,64,29,19,19,10,6,5,3,3,1
430,54,12,1,3,0,0,0,0,0,1
368,43,27,25,7,14,7,2,4,2,1
424,54,15,7,0,0,0,0,0,0,1
367,62,27,17,12,11,2,2,0,0,1
375,99,18,6,2,0,0,0,0,0,1
376,58,28,12,13,3,6,1,2,0,1
395,76,15,9,4,1,0,0,0,0,1
342,64,29,20,15,10,6,7,3,2,1
393,73,24,9,0,0,1,0,0,0,1
344,49,30,26,12,14,6,6,6,4,1
394,74,26,3,2,1,0,0,0,0,1
344,63,32,17,15,9,13,2,3,1,1
442,27,12,7,5,2,3,1,0,1,1
380,45,24,20,8,7,5,6,2,1,1
424,61,11,4,0,0,0,0,0,0,1
324,54,32,29,20,16,13,4,1,3,1
289,97,52,30,16,7,7,2,0,0,1
333,49,31,28,19,16,11,5,4,2,1
394,79,21,5,0,1,0,0,0,0,1
356,53,31,21,17,9,4,4,4,1,1
435,55,8,2,0,0,0,0,0,0,1
351,51,33,21,15,11,7,4,4,1,1
380,77,30,10,1,2,0,0,0,0,1
342,52,32,20,24,14,7,4,1,1,1
425,62,9,4,0,0,0,0,0,0,1
341,72,32,20,9,12,6,2,3,1,1
366,103,22,6,1,0,2,0,0,0,1
350,60,25,18,21,9,7,3,3,3,1
424,20,13,15,14,11,3,0,0,0,1
389,0,10,19,24,29,13,11,3,2,1
453,11,17,7,7,3,1,0,1,0,1
466,5,4,7,13,4,1,0,0,0,1
468,20,7,2,2,1,0,0,0,0,1
496,2,1,0,0,1,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
433,12,14,11,20,9,1,0,0,0,1
325,18,27,33,52,31,11,3,0,0,1
470,4,3,10,7,3,2,1,0,0,1
423,7,8,17,30,10,2,3,0,0,1
500,0,0,0,0,0,0,0,0,0,0
320,20,15,38,68,31,5,2,1,0,1
487,2,0,3,5,1,1,1,0,0,0
499,1,0,0,0,0,0,0,0,0,0
492,1,2,2,1,0,0,0,0,0,0
358,16,17,21,45,30,10,2,0,0,1
498,2,0,0,0,0,0,0,0,0,0
499,0,1,0,0,0,0,0,0,0,0
458,13,10,4,9,2,3,0,0,0,1
498,1,1,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
459,5,3,6,19,5,2,0,0,0,1
273,29,35,60,56,40,4,1,0,0,1
402,18,20,21,17,14,7,0,1,0,1
463,3,9,6,7,8,3,0,1,0,1
418,29,16,15,13,5,4,0,0,0,1
467,20,3,6,1,2,1,0,0,0,1
446,7,8,19,10,6,4,0,0,0,1
368,26,15,27,30,22,8,1,2,0,1
463,3,5,4,19,3,3,0,0,0,1
420,20,8,13,16,16,7,0,0,0,1
406,8,5,16,44,18,2,1,0,0,1
326,16,32,38,50,29,6,2,1,0,1
309,32,40,49,40,21,8,0,1,0,1
488,7,3,2,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,1,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
498,1,1,0,0,0,0,0,0,0,0
467,8,6,6,8,3,2,0,0,0,1
498,1,0,0,1,0,0,0,0,0,0
305,46,35,34,44,20,12,3,0,0,1
472,5,2,6,6,6,2,1,0,0,1
500,0,0,0,0,0,0,0,0,0,0
499,1,0,0,0,0,0,0,0,0,0
388,40,19,18,26,6,2,1,0,0,1
500,0,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
466,10,8,9,5,1,0,0,0,0,1
485,11,4,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
430,7,4,4,3,13,20,12,4,2,1
497,2,0,0,0,1,0,0,0,0,0
477,8,4,3,2,1,2,2,1,0,1
466,15,4,2,2,1,2,3,3,2,1
447,10,7,13,5,5,4,7,2,0,1
402,44,22,14,9,4,3,1,1,0,1
428,20,16,17,11,6,0,1,1,0,1
455,1,3,5,6,8,10,5,4,2,1
422,29,16,10,9,11,2,0,1,0,1
478,9,5,1,2,3,1,0,0,1,1
435,3,2,6,4,5,10,16,13,6,1
467,19,3,3,2,2,3,0,0,0,1
472,2,4,0,4,5,6,3,4,0,1
369,12,17,15,17,18,31,14,5,2,1
369,29,21,19,17,20,13,7,2,3,1
499,1,0,0,0,0,0,0,0,0,0
369,31,32,18,15,11,12,9,0,3,1
451,9,10,6,13,4,2,1,2,2,1
453,13,7,3,3,6,12,1,1,1,1
500,0,0,0,0,0,0,0,0,0,0
451,24,12,9,2,2,0,0,0,0,1
410,26,17,10,15,8,7,5,1,0,1
454,9,1,11,3,5,9,4,1,1,1
500,0,0,0,0,0,0,0,0,0,0
495,0,1,0,0,2,1,1,0,0,0
475,3,2,3,2,3,1,7,3,1,1
484,10,1,2,0,2,0,1,0,0,0
495,1,1,1,1,0,1,0,0,0,0
465,2,2,1,3,5,8,3,6,3,1
496,1,0,0,2,0,1,0,0,0,0
455,4,3,3,5,9,8,6,7,0,1
500,0,0,0,0,0,0,0,0,0,0
467,9,3,4,9,5,2,1,0,0,1
498,2,0,0,0,0,0,0,0,0,0
485,4,1,1,1,1,3,1,2,1,0
420,33,17,11,7,3,7,2,0,0,1
456,13,4,3,8,4,6,5,0,1,1
462,11,3,3,4,8,4,2,3,0,1
447,3,4,2,3,6,11,10,8,2,1
425,25,5,4,10,11,15,3,2,0,1
496,2,1,1,0,0,0,0,0,0,0
453,14,5,9,6,5,6,0,1,0,1
487,10,2,1,0,0,0,0,0,0,0
478,2,5,4,3,3,2,2,1,0,1
356,25,21,16,28,12,21,13,5,3,1
393,7,6,25,23,18,12,10,2,1,1
466,6,3,3,7,8,3,3,1,0,1
461,3,4,1,6,6,7,7,3,0,1
363,23,27,18,14,23,17,11,4,0,1
282,64,45,40,26,21,13,8,1,0,1
421,20,17,4,13,6,11,5,3,0,1
480,0,0,0,1,1,7,11,0,0,1
466,3,5,7,6,3,4,4,2,0,1
453,9,10,7,4,6,6,5,0,0,1
471,12,4,4,2,6,0,1,0,0,1
436,24,17,8,6,3,4,1,1,0,1
487,10,2,1,0,0,0,0,0,0,0
420,42,26,4,2,4,2,0,0,0,1
493,7,0,0,0,0,0,0,0,0,0
436,32,15,8,4,4,0,0,0,1,1
496,2,1,1,0,0,0,0,0,0,0
404,54,24,6,7,3,2,0,0,0,1
487,11,2,0,0,0,0,0,0,0,0
439,37,14,7,1,0,1,1,0,0,1
491,9,0,0,0,0,0,0,0,0,0
433,50,6,6,0,4,0,1,0,0,1
496,4,0,0,0,0,0,0,0,0,0
407,44,21,10,8,7,0,1,1,1,1
480,19,1,0,0,0,0,0,0,0,1
395,58,19,13,8,4,1,0,1,0,1
436,44,15,4,1,0,0,0,0,0,1
412,52,23,5,3,2,0,0,3,0,1
492,7,0,0,1,0,0,0,0,0,0
431,35,13,11,3,4,1,2,0,0,1
491,8,1,0,0,0,0,0,0,0,0
446,34,7,8,1,2,1,1,0,0,1
498,1,1,0,0,0,0,0,0,0,0
465,23,9,0,1,2,0,0,0,0,1
494,5,0,1,0,0,0,0,0,0,0
448,24,11,8,5,2,1,0,1,0,1
474,22,3,1,0,0,0,0,0,0,1
401,55,24,6,4,4,3,3,0,0,1
476,20,4,0,0,0,0,0,0,0,1
437,32,13,14,2,1,0,0,0,0,1
497,3,0,0,0,0,0,0,0,0,0
438,39,11,5,5,1,1,0,0,0,1
488,5,1,1,2,2,1,0,0,0,0
456,25,11,7,0,1,0,0,0,0,1
496,4,0,0,0,0,0,0,0,0,0
428,38,12,7,10,3,0,1,1,0,1
494,5,1,0,0,0,0,0,0,0,0
419,52,11,11,4,2,0,1,0,0,1
494,5,1,0,0,0,0,0,0,0,0
437,39,12,8,3,1,0,0,0,0,1
491,8,1,0,0,0,0,0,0,0,0
437,41,16,1,3,1,1,0,0,0,1
497,1,1,0,0,0,0,0,0,0,0
436,39,14,4,1,2,4,0,0,0,1
485,11,4,0,0,0,0,0,0,0,0
448,27,11,8,2,1,3,0,0,0,1
485,13,2,0,0,0,0,0,0,0,0
441,34,12,9,1,1,1,0,1,0,1
457,37,6,0,0,0,0,0,0,0,1
436,28,11,14,4,5,0,1,0,0,1
489,10,0,1,0,0,0,0,0,0,0
430,40,11,8,7,3,0,1,0,0,1
469,28,3,0,0,0,0,0,0,0,1
423,42,18,7,6,1,2,1,0,0,1
500,0,0,0,0,0,0,0,0,0,0
428,40,19,7,4,1,0,1,0,0,1
487,12,1,0,0,0,0,0,0,0,0
405,56,18,11,6,2,2,0,0,0,1
471,12,9,5,2,0,0,1,0,0,1
437,32,12,8,2,2,2,1,2,1,1
464,20,5,2,3,0,5,1,0,0,1
411,42,22,10,6,4,4,1,0,0,1
463,13,10,6,3,3,0,2,0,0,1
430,30,18,9,5,5,2,0,1,0,1
471,14,11,1,1,0,2,0,0,0,1
420,43,22,7,4,4,0,0,0,0,1
472,10,12,3,1,1,1,0,0,0,1
473,18,5,2,2,0,0,0,0,0,1
469,21,6,2,0,1,0,0,1,0,1
479,15,5,0,1,0,0,0,0,0,1
481,12,4,2,1,0,0,0,0,0,0
443,27,13,9,2,3,1,1,1,0,1
482,13,3,2,0,0,0,0,0,0,0
417,55,16,7,4,0,1,0,0,0,1
438,42,13,4,3,0,0,0,0,0,1
483,9,2,3,3,0,0,0,0,0,0
451,32,6,6,4,1,0,0,0,0,1
466,23,4,3,1,2,1,0,0,0,1
473,20,3,3,0,1,0,0,0,0,1
477,14,7,2,0,0,0,0,0,0,1
469,25,6,0,0,0,0,0,0,0,1
466,22,5,4,1,0,1,1,0,0,1
458,26,11,4,1,0,0,0,0,0,1
472,20,2,2,2,1,1,0,0,0,1
460,29,6,3,1,1,0,0,0,0,1
484,8,4,3,1,0,0,0,0,0,0
475,18,6,1,0,0,0,0,0,0,1
461,23,5,5,1,2,1,0,2,0,1
464,25,9,1,1,0,0,0,0,0,1
458,28,7,3,1,0,1,1,0,1,1
484,10,5,1,0,0,0,0,0,0,0
462,20,15,2,0,1,0,0,0,0,1
475,19,5,1,0,0,0,0,0,0,1
441,36,8,5,7,0,2,1,0,0,1
462,22,11,3,1,1,0,0,0,0,1
430,31,20,14,3,0,1,1,0,0,1
465,28,6,0,0,1,0,0,0,0,1
455,26,7,5,2,3,1,1,0,0,1
483,13,3,1,0,0,0,0,0,0,0
464,21,11,3,1,0,0,0,0,0,1
481,11,6,1,1,0,0,0,0,0,0
433,29,19,8,5,4,0,0,1,1,1
487,9,4,0,0,0,0,0,0,0,0
442,25,13,10,5,2,1,1,1,0,1
466,25,3,2,1,3,0,0,0,0,1
463,22,11,2,1,1,0,0,0,0,1
456,30,11,2,1,0,0,0,0,0,1
452,27,14,2,2,3,0,0,0,0,1
448,35,10,3,2,1,0,1,0,0,1
458,26,9,1,1,4,1,0,0,0,1
466,21,6,5,1,0,1,0,0,0,1
477,19,0,3,1,0,0,0,0,0,1
441,44,11,4,0,0,0,0,0,0,1
443,26,13,9,4,3,2,0,0,0,1
414,6,3,7,11,17,20,11,6,4,1
480,3,4,3,6,1,0,2,1,0,1
276,42,33,37,22,33,31,9,12,3,1
482,5,3,4,3,1,2,0,0,0,0
366,0,1,8,20,32,30,23,9,7,1
498,2,0,0,0,0,0,0,0,0,0
417,10,15,17,16,10,10,4,1,0,1
484,7,4,0,2,1,1,1,0,0,0
304,33,34,38,32,29,13,8,8,1,1
405,30,22,15,10,7,7,2,0,2,1
272,22,35,27,33,35,39,17,10,3,1
458,9,3,5,4,5,3,3,4,2,1
464,3,5,6,8,7,4,1,1,1,1
496,3,1,0,0,0,0,0,0,0,0
157,46,53,59,57,62,36,18,7,3,1
405,18,16,13,8,9,5,8,6,5,1
445,19,16,6,5,5,3,0,1,0,1
499,1,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
484,5,4,1,1,0,2,1,2,0,0
485,6,2,1,3,0,1,2,0,0,0
466,6,3,5,2,3,2,6,5,1,1
494,0,0,1,0,1,1,1,2,0,0
459,16,3,3,1,2,6,5,4,1,1
459,8,8,7,5,9,3,0,1,0,1
481,1,1,3,2,3,2,4,3,0,0
341,21,25,20,25,23,16,15,11,2,1
465,4,5,5,3,3,3,2,5,4,1
418,3,7,10,4,17,18,8,6,5,1
442,2,0,0,5,5,18,12,9,6,1
457,8,8,5,2,3,5,7,4,1,1
478,2,1,3,6,2,3,3,1,1,1
334,19,23,27,26,19,15,16,10,10,1
487,1,4,2,3,1,1,1,0,0,0
413,15,18,13,16,14,3,1,4,2,1
402,18,16,14,17,16,8,6,2,0,1
334,2,4,5,14,28,41,24,21,16,1
462,8,4,3,3,6,4,3,5,1,1
424,14,13,20,11,9,6,1,2,0,1
497,2,0,0,1,0,0,0,0,0,0
464,5,7,5,3,9,3,3,0,0,1
476,4,4,5,3,2,4,0,2,0,1
464,1,4,5,4,9,7,5,1,0,1
423,7,5,5,15,12,11,7,10,3,1
499,0,0,1,0,0,0,0,0,0,0
499,1,0,0,0,0,0,0,0,0,0
263,25,20,24,24,28,40,37,24,10,1
428,4,3,4,7,11,9,15,9,7,1
427,1,1,1,4,18,16,11,6,9,1
413,11,9,5,10,13,14,10,6,7,1
394,41,15,13,12,11,7,3,3,1,1
419,11,6,6,8,12,11,16,4,2,1
486,2,1,2,0,4,4,1,0,0,0
497,0,2,0,1,0,0,0,0,0,0
348,29,39,33,24,18,7,2,0,0,1
470,4,3,7,4,3,7,2,0,0,1
459,12,2,6,9,2,3,4,1,1,1
440,11,3,8,6,8,12,4,5,3,1
499,1,0,0,0,0,0,0,0,0,0
311,32,28,20,16,31,17,16,10,10,1
336,25,24,31,26,30,15,5,4,1,1
443,4,9,4,8,12,8,8,3,1,1
488,7,1,2,1,1,0,0,0,0,0
396,17,10,11,12,10,13,14,12,3,1
499,1,0,0,0,0,0,0,0,0,0
479,4,5,1,1,4,4,0,2,0,1
497,2,0,0,0,1,0,0,0,0,0
440,9,4,3,8,11,9,7,5,2,1
314,45,37,23,34,21,14,7,4,0,1
491,1,3,1,2,1,1,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
493,2,1,0,0,1,1,1,1,0,0
442,2,2,4,5,6,11,12,9,5,1
448,6,6,7,10,10,5,6,0,1,1
498,2,0,0,0,0,0,0,0,0,0
445,6,9,6,9,11,8,2,2,1,1
409,8,12,16,12,18,11,6,5,2,1
398,11,7,10,12,21,16,12,7,3,1
499,1,0,0,0,0,0,0,0,0,0
480,2,4,1,3,0,3,3,3,0,1
499,1,0,0,0,0,0,0,0,0,0
461,2,1,5,5,3,3,8,3,6,1
500,0,0,0,0,0,0,0,0,0,0
493,1,1,0,0,3,1,0,1,0,0
462,6,6,5,2,5,5,5,3,0,1
411,5,4,4,10,17,17,22,8,1,1
499,1,0,0,0,0,0,0,0,0,0
333,37,22,21,14,18,25,16,9,3,1
411,19,8,9,6,14,9,7,9,5,1
399,9,6,9,10,18,12,16,12,5,1
438,0,0,1,2,2,13,17,14,7,1
453,9,5,10,5,9,4,0,3,2,1
417,12,13,14,16,14,9,3,2,0,1
330,18,18,18,30,28,30,14,6,4,1
489,4,0,2,1,1,0,1,0,1,0
291,27,25,28,31,24,23,20,13,11,1
290,36,41,32,31,30,24,8,5,0,1
247,4,13,15,25,37,52,45,25,23,1
500,0,0,0,0,0,0,0,0,0,0
394,9,16,17,14,18,11,9,5,5,1
196,42,41,37,36,37,31,29,28,6,1
235,13,15,10,12,43,45,50,38,21,1
487,4,2,3,2,0,1,1,0,0,0
448,9,4,2,4,3,4,11,8,4,1
481,2,0,1,3,2,2,5,2,2,0
329,7,4,7,7,25,30,34,38,10,1
496,4,0,0,0,0,0,0,0,0,0
434,16,9,4,3,3,7,6,11,3,1
459,3,3,5,7,3,12,7,1,0,1
457,5,4,4,7,7,7,4,4,1,1
500,0,0,0,0,0,0,0,0,0,0
472,4,6,5,4,2,0,4,0,0,1
383,45,29,19,12,4,5,2,0,0,1
478,19,0,2,0,0,0,1,0,0,1
349,75,23,16,19,3,3,4,6,1,1
397,80,11,8,3,1,0,0,0,0,1
367,66,27,19,8,4,3,5,1,0,1
436,55,6,3,0,0,0,0,0,0,1
368,61,25,11,11,5,8,2,6,0,1
409,61,13,9,5,2,1,0,0,0,1
279,108,43,23,13,13,3,5,10,2,1
430,53,11,6,0,0,0,0,0,0,1
256,99,60,43,20,7,5,5,1,2,1
327,107,28,25,7,5,1,0,0,0,1
264,108,46,24,21,18,9,2,4,2,1
411,70,14,4,0,1,0,0,0,0,1
382,61,22,9,9,4,7,2,3,0,1
401,74,15,7,0,2,0,1,0,0,1
362,63,21,18,12,9,3,6,2,3,1
417,55,18,5,3,1,1,0,0,0,1
386,40,25,12,10,6,6,7,1,4,1
495,4,1,0,0,0,0,0,0,0,0
313,72,26,28,23,18,6,3,2,8,1
439,46,9,5,1,0,0,0,0,0,1
285,73,45,26,23,10,14,12,7,3,1
244,121,54,37,19,13,8,1,2,0,1
343,73,29,15,15,11,6,3,3,0,1
456,25,8,3,2,3,1,1,1,0,1
408,39,22,11,9,3,2,2,0,0,1
464,19,5,3,8,1,0,0,0,0,1
379,63,23,15,8,8,2,0,2,0,1
457,22,11,3,2,4,0,1,0,0,1
423,27,17,6,5,9,8,3,2,0,1
443,43,7,4,0,3,0,0,0,0,1
341,89,25,19,5,6,4,2,4,1,1
441,39,5,5,4,2,2,1,0,1,1
325,69,39,23,16,8,7,5,3,2,1
443,37,10,4,2,1,1,0,1,1,1
299,77,47,31,19,8,8,7,2,1,1
448,31,9,7,1,2,2,0,0,0,1
384,70,20,10,7,3,2,2,1,1,1
402,67,19,6,2,1,1,0,0,1,1
336,71,30,19,15,5,9,9,4,1,1
450,32,10,2,1,3,0,1,1,0,1
330,61,37,20,13,15,7,10,1,3,1
478,20,2,0,0,0,0,0,0,0,1
243,116,54,38,18,11,9,5,2,2,1
341,95,41,14,6,1,1,1,0,0,1
343,68,27,20,15,5,6,9,4,0,1
402,75,10,6,3,3,1,0,0,0,1
384,32,24,21,10,7,4,7,5,3,1
490,6,2,1,1,0,0,0,0,0,0
353,62,24,23,14,7,9,1,3,3,1
436,53,6,2,2,0,1,0,0,0,1
365,62,25,24,7,7,5,4,1,0,1
470,20,3,5,1,1,0,0,0,0,1
380,60,23,15,5,6,6,1,1,1,1
445,35,7,3,5,3,1,1,0,0,1
399,54,15,10,4,6,5,1,3,2,1
421,38,15,7,5,5,4,3,0,1,1
387,59,16,10,10,6,1,4,5,0,1
337,100,23,18,10,5,3,2,0,2,1
280,123,39,21,12,16,7,1,0,1,1
305,101,47,25,8,4,5,2,2,1,1
414,55,12,5,5,3,2,1,1,0,1
406,47,20,15,6,4,0,0,1,1,1
433,42,8,6,4,3,3,1,0,0,1
434,28,11,6,12,5,2,1,1,0,1
353,81,23,14,8,8,3,4,1,1,1
318,118,28,16,9,7,0,0,0,3,1
439,34,9,6,6,2,2,0,2,0,1
435,33,8,11,4,3,3,3,0,0,1
433,61,5,1,0,0,0,0,0,0,1
393,57,24,13,5,4,1,1,1,1,1
334,125,22,9,6,2,0,1,1,0,1
351,100,24,10,7,1,2,1,1,0,1
395,80,17,4,1,1,1,0,1,0,1
361,91,19,11,8,3,3,1,0,1,1
337,91,40,15,8,2,3,2,0,0,1
316,113,30,17,9,4,4,2,1,3,1
313,127,35,15,6,1,2,1,0,0,1
367,90,25,8,3,4,2,0,0,0,1
340,113,31,8,5,0,1,1,1,0,1
345,99,27,13,8,2,4,2,0,0,1
327,107,35,16,2,2,5,2,2,0,1
379,81,22,12,3,2,0,0,1,0,1
315,131,28,12,8,2,1,0,2,0,1
299,131,33,15,11,2,3,1,1,3,1
278,130,47,21,13,5,2,3,1,0,1
301,108,50,21,10,2,3,1,2,1,1
257,163,42,16,8,5,3,3,2,0,1
302,106,42,18,12,7,6,3,0,3,1
387,59,12,16,9,5,5,1,2,0,1
403,54,21,13,3,2,1,2,0,0,1
253,173,55,12,3,2,2,0,0,0,1
349,84,34,10,6,7,3,2,3,1,1
309,113,33,16,7,7,1,7,2,1,1
386,69,29,6,5,1,2,1,0,0,1
432,24,11,8,7,5,8,2,1,1,1
441,30,11,16,0,1,0,1,0,0,1
381,43,18,13,12,7,10,8,2,2,1
415,45,20,9,6,1,0,2,1,1,1
351,50,28,24,14,9,8,5,1,4,1
422,43,17,6,4,1,6,0,0,0,1
372,65,24,15,8,3,3,4,1,2,1
401,68,14,9,5,1,2,0,0,0,1
390,36,27,15,15,5,5,6,0,0,1
431,29,11,10,8,4,3,2,1,0,1
420,28,16,8,13,0,4,2,2,3,1
424,37,12,7,11,3,5,1,0,0,1
399,42,19,11,13,5,4,1,1,2,1
415,40,15,11,7,0,2,1,5,2,1
333,88,27,18,9,6,8,1,3,3,1
328,99,33,19,13,3,0,3,0,1,1
387,7,12,18,8,21,25,14,2,4,1
412,8,8,7,10,8,19,14,3,7,1
375,7,10,12,13,25,23,21,8,3,1
466,7,6,4,2,4,4,2,3,1,1
268,46,35,39,22,34,19,18,8,4,1
419,5,9,7,10,12,9,13,3,8,1
477,4,3,1,4,2,4,3,0,1,1
468,5,6,3,1,2,2,5,3,3,1
417,5,2,7,12,15,15,10,14,1,1
499,1,0,0,0,0,0,0,0,0,0
444,3,4,5,10,10,8,10,4,1,1
478,5,1,0,3,3,2,1,1,6,1
449,8,5,4,3,8,5,5,6,4,1
443,5,4,4,3,12,13,6,4,5,1
499,0,0,0,0,1,0,0,0,0,0
452,3,5,4,5,5,10,4,3,4,1
363,3,2,3,9,23,27,32,22,7,1
494,1,2,1,1,1,0,0,0,0,0
371,7,4,6,11,24,23,20,19,6,1
351,4,1,7,14,21,35,38,19,7,1
419,8,7,2,4,5,25,10,14,5,1
479,7,1,3,2,3,1,1,1,1,1
405,16,16,16,8,11,12,8,3,4,1
499,0,0,0,0,0,1,0,0,0,0
421,9,10,5,9,13,11,15,3,2,1
449,1,1,3,3,6,8,11,5,5,1
483,0,2,3,3,3,2,3,0,0,0
433,5,10,9,1,6,8,10,6,5,1
270,11,30,19,33,37,31,32,21,9,1
496,3,1,0,0,0,0,0,0,0,0
482,6,1,1,3,3,2,0,0,1,0
497,3,0,0,0,0,0,0,0,0,0
